timestamp,timestamp,equity,peak,drawdown_pct
2025-01-13 11:30:00+00:00,2025-01-13 11:30:00+00:00,20.0,20.0,0.0
2025-01-13 12:00:00+00:00,2025-01-13 12:00:00+00:00,17.846465912295223,20.0,0.10767670438523887
2025-01-13 12:30:00+00:00,2025-01-13 12:30:00+00:00,18.371154551159268,20.0,0.08144227244203658
2025-01-13 13:00:00+00:00,2025-01-13 13:00:00+00:00,15.924817277935736,20.0,0.20375913610321322
2025-01-13 13:30:00+00:00,2025-01-13 13:30:00+00:00,16.633219147788196,20.0,0.16833904261059018
2025-01-13 14:00:00+00:00,2025-01-13 14:00:00+00:00,17.055163430924363,20.0,0.14724182845378184
2025-01-13 14:30:00+00:00,2025-01-13 14:30:00+00:00,18.936992826512437,20.0,0.05315035867437814
2025-01-13 15:00:00+00:00,2025-01-13 15:00:00+00:00,18.936992826512437,20.0,0.05315035867437814
2025-01-13 15:30:00+00:00,2025-01-13 15:30:00+00:00,18.713841941820167,20.0,0.06430790290899165
2025-01-13 16:00:00+00:00,2025-01-13 16:00:00+00:00,16.897919847986667,20.0,0.15510400760066662
2025-01-13 16:30:00+00:00,2025-01-13 16:30:00+00:00,17.749604978535146,20.0,0.1125197510732427
2025-01-13 17:00:00+00:00,2025-01-13 17:00:00+00:00,16.86531946021449,20.0,0.1567340269892755
2025-01-13 17:30:00+00:00,2025-01-13 17:30:00+00:00,17.7903554632504,20.0,0.11048222683748002
2025-01-13 18:00:00+00:00,2025-01-13 18:00:00+00:00,18.70316632087172,20.0,0.06484168395641401
2025-01-13 18:30:00+00:00,2025-01-13 18:30:00+00:00,17.399150809984103,20.0,0.13004245950079482
2025-01-13 19:00:00+00:00,2025-01-13 19:00:00+00:00,16.6819422789959,20.0,0.16590288605020492
2025-01-13 19:30:00+00:00,2025-01-13 19:30:00+00:00,16.070685008267322,20.0,0.1964657495866339
2025-01-13 20:00:00+00:00,2025-01-13 20:00:00+00:00,15.846557342333526,20.0,0.2076721328833237
2025-01-13 20:30:00+00:00,2025-01-13 20:30:00+00:00,15.078407527789546,20.0,0.2460796236105227
2025-01-13 21:00:00+00:00,2025-01-13 21:00:00+00:00,15.043165096062133,20.0,0.24784174519689336
2025-01-13 21:30:00+00:00,2025-01-13 21:30:00+00:00,14.299549786613568,20.0,0.2850225106693216
2025-01-13 22:00:00+00:00,2025-01-13 22:00:00+00:00,13.45481429781959,20.0,0.32725928510902047
2025-01-13 22:30:00+00:00,2025-01-13 22:30:00+00:00,13.377058163038312,20.0,0.33114709184808444
2025-01-13 23:00:00+00:00,2025-01-13 23:00:00+00:00,13.517019205644605,20.0,0.32414903971776976
2025-01-13 23:30:00+00:00,2025-01-13 23:30:00+00:00,13.199774175737025,20.0,0.34001129121314877
2025-01-14 00:00:00+00:00,2025-01-14 00:00:00+00:00,13.134459022520744,20.0,0.3432770488739628
2025-01-14 00:30:00+00:00,2025-01-14 00:30:00+00:00,12.478197244966807,20.0,0.3760901377516596
2025-01-14 01:00:00+00:00,2025-01-14 01:00:00+00:00,12.006044236114985,20.0,0.3996977881942508
2025-01-14 01:30:00+00:00,2025-01-14 01:30:00+00:00,12.703050501123023,20.0,0.36484747494384884
2025-01-14 02:00:00+00:00,2025-01-14 02:00:00+00:00,12.34637932645095,20.0,0.3826810336774525
2025-01-14 02:30:00+00:00,2025-01-14 02:30:00+00:00,12.392664898736644,20.0,0.3803667550631678
2025-01-14 03:00:00+00:00,2025-01-14 03:00:00+00:00,11.788229778299971,20.0,0.41058851108500144
2025-01-14 03:30:00+00:00,2025-01-14 03:30:00+00:00,12.02782568189649,20.0,0.39860871590517555
2025-01-14 04:00:00+00:00,2025-01-14 04:00:00+00:00,12.310984477056008,20.0,0.3844507761471996
2025-01-14 04:30:00+00:00,2025-01-14 04:30:00+00:00,12.033271043341855,20.0,0.3983364478329072
2025-01-14 05:00:00+00:00,2025-01-14 05:00:00+00:00,11.864464838535241,20.0,0.40677675807323793
2025-01-14 05:30:00+00:00,2025-01-14 05:30:00+00:00,12.395387579459326,20.0,0.3802306210270337
2025-01-14 06:00:00+00:00,2025-01-14 06:00:00+00:00,12.177573121644313,20.0,0.39112134391778436
2025-01-14 06:30:00+00:00,2025-01-14 06:30:00+00:00,11.801843181913418,20.0,0.40990784090432913
2025-01-14 07:00:00+00:00,2025-01-14 07:00:00+00:00,12.04416176623262,20.0,0.397791911688369
2025-01-14 07:30:00+00:00,2025-01-14 07:30:00+00:00,12.264698904770315,20.0,0.38676505476148426
2025-01-14 08:00:00+00:00,2025-01-14 08:00:00+00:00,11.807288543358784,20.0,0.4096355728320608
2025-01-14 08:30:00+00:00,2025-01-14 08:30:00+00:00,11.850851434921795,20.0,0.40745742825391024
2025-01-14 09:00:00+00:00,2025-01-14 09:00:00+00:00,10.71327296006673,20.0,0.4643363519966635
2025-01-14 09:30:00+00:00,2025-01-14 09:30:00+00:00,10.33826997532456,20.0,0.48308650123377206
2025-01-14 10:00:00+00:00,2025-01-14 10:00:00+00:00,10.491680287264542,20.0,0.4754159856367729
2025-01-14 10:30:00+00:00,2025-01-14 10:30:00+00:00,10.50304401407491,20.0,0.47484779929625454
2025-01-14 11:00:00+00:00,2025-01-14 11:00:00+00:00,10.66355665527137,20.0,0.46682216723643155
2025-01-14 11:30:00+00:00,2025-01-14 11:30:00+00:00,10.702619466182009,20.0,0.4648690266908996
2025-01-14 12:00:00+00:00,2025-01-14 12:00:00+00:00,10.856029778121988,20.0,0.45719851109390064
2025-01-14 12:30:00+00:00,2025-01-14 12:30:00+00:00,10.854609312270691,20.0,0.45726953438646545
2025-01-14 13:00:00+00:00,2025-01-14 13:00:00+00:00,10.864552573229764,20.0,0.4567723713385118
2025-01-14 13:30:00+00:00,2025-01-14 13:30:00+00:00,10.626624543137666,20.0,0.4686687728431167
2025-01-14 14:00:00+00:00,2025-01-14 14:00:00+00:00,10.47392446412334,20.0,0.47630377679383296
2025-01-14 14:30:00+00:00,2025-01-14 14:30:00+00:00,10.579038937119252,20.0,0.4710480531440374
2025-01-14 15:00:00+00:00,2025-01-14 15:00:00+00:00,10.49878261652102,20.0,0.475060869173949
2025-01-14 15:30:00+00:00,2025-01-14 15:30:00+00:00,10.419236528848439,20.0,0.47903817355757805
2025-01-14 16:00:00+00:00,2025-01-14 16:00:00+00:00,10.540686359134254,20.0,0.4729656820432873
2025-01-14 16:30:00+00:00,2025-01-14 16:30:00+00:00,10.584010567598789,20.0,0.4707994716200606
2025-01-14 17:00:00+00:00,2025-01-14 17:00:00+00:00,10.263695518131515,20.0,0.48681522409342426
2025-01-14 17:30:00+00:00,2025-01-14 17:30:00+00:00,10.15574011343302,20.0,0.49221299432834903
2025-01-14 18:00:00+00:00,2025-01-14 18:00:00+00:00,10.023636789262481,20.0,0.49881816053687594
2025-01-14 18:30:00+00:00,2025-01-14 18:30:00+00:00,9.978181882021005,20.0,0.5010909058989498
2025-01-14 19:00:00+00:00,2025-01-14 19:00:00+00:00,10.145086619548291,20.0,0.49274566902258543
2025-01-14 19:30:00+00:00,2025-01-14 19:30:00+00:00,10.307729959521696,20.0,0.4846135020239152
2025-01-14 20:00:00+00:00,2025-01-14 20:00:00+00:00,10.28358204004966,20.0,0.485820897997517
2025-01-14 20:30:00+00:00,2025-01-14 20:30:00+00:00,10.166393607317735,20.0,0.49168031963411324
2025-01-14 21:00:00+00:00,2025-01-14 21:00:00+00:00,10.181308498756342,20.0,0.49093457506218285
